,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.8645559,0.85593563,0.849304,0.844626,0.8404079,0.83793133,0.8353792,0.83310354,0.831976,0.8153896,0.81170714,0.8024552,0.7968938,0.7960394,0.7936662
1,0.8951867,0.884476,0.8798503,0.8789679,0.87195706,0.871005,0.8637108,0.8605634,0.8568832,0.8567316,0.85550624,0.8525329,0.8518139,0.8507392,0.8475636
2,0.8215399,0.82028514,0.81822,0.81807303,0.8140017,0.809056,0.80859464,0.8082645,0.8060822,0.80282086,0.8008343,0.79774946,0.7976678,0.79635996,0.7945704
3,0.8867738,0.8794608,0.8701907,0.86515373,0.8614297,0.8579247,0.85335135,0.85289896,0.8515661,0.8506173,0.8498466,0.8494137,0.84869725,0.84739864,0.8437778
4,0.8784999,0.870042,0.85720044,0.85269505,0.8490547,0.84514934,0.8427515,0.8412024,0.8407168,0.8390689,0.83883715,0.83810973,0.8376174,0.83702546,0.8368151
5,0.89841974,0.89589036,0.89475274,0.8895026,0.8893771,0.8862795,0.88466144,0.88231766,0.8811801,0.8788207,0.8773913,0.8764661,0.87597966,0.8756938,0.8745281
6,0.7050295,0.68757457,0.6827123,0.6785744,0.6768369,0.6753447,0.67402154,0.6708368,0.6697465,0.66892546,0.6673811,0.6631366,0.65907264,0.65630794,0.6557399
7,0.5810902,0.5717474,0.56246054,0.55447185,0.5535472,0.553041,0.5521929,0.5516906,0.55061173,0.5448836,0.5438156,0.542039,0.54172194,0.54086936,0.5394455
8,0.4471055,0.44706342,0.4252686,0.4247161,0.42047825,0.41773894,0.41636163,0.4153112,0.41143763,0.4112598,0.4107358,0.40868694,0.40777704,0.4054705,0.4050582
9,0.75262904,0.71570253,0.7133508,0.71239275,0.7077523,0.68552333,0.6855086,0.68190986,0.6798955,0.6793951,0.67765874,0.6765198,0.6730174,0.6716006,0.6714681
10,0.6152871,0.61526746,0.60741794,0.6042451,0.6028314,0.59748787,0.59632826,0.5958444,0.59500194,0.5940907,0.59308964,0.5902443,0.5899275,0.5877154,0.58751875
11,0.57913846,0.555263,0.53892344,0.5365497,0.5322051,0.5295107,0.52897596,0.5260032,0.5253597,0.51962596,0.51888007,0.5161626,0.5147497,0.51421046,0.5125567
12,0.7993584,0.78171456,0.77132326,0.76087606,0.7598956,0.75792927,0.7578463,0.75670236,0.7564753,0.75475186,0.75327104,0.75197124,0.75064504,0.7452072,0.7443036
13,0.75024515,0.74469644,0.7378652,0.728712,0.7211771,0.71431893,0.70304763,0.70251936,0.70251656,0.69764054,0.6952469,0.69484484,0.69408137,0.69221604,0.68466294
14,0.6656622,0.64498055,0.6386517,0.63277656,0.6297203,0.6257059,0.6240547,0.6224182,0.6197344,0.61840755,0.61733514,0.6158462,0.6080851,0.606724,0.59155256
15,0.72509086,0.6717034,0.67065257,0.66570526,0.6422478,0.6298461,0.61364764,0.6117933,0.60442513,0.589909,0.5811958,0.57987577,0.5746223,0.5655614,0.5648183
16,0.85267353,0.8336788,0.82180375,0.8192055,0.8095017,0.8084675,0.80714893,0.8049096,0.80225164,0.8006366,0.79976565,0.79904556,0.7987024,0.7972831,0.7970302
17,0.8086024,0.80808765,0.80150706,0.80114776,0.79983383,0.7904022,0.7887282,0.7818103,0.7778047,0.7772337,0.7767457,0.7754554,0.76952654,0.7689266,0.76873887
18,0.7581705,0.75472766,0.73074245,0.7073098,0.70221186,0.70180666,0.69450563,0.6932102,0.6929977,0.69035345,0.6824234,0.68198794,0.68032956,0.6794958,0.6790316
19,0.765765,0.7497521,0.74425554,0.7332483,0.7289418,0.72383904,0.7234466,0.7232118,0.7217876,0.7203131,0.72008836,0.71788245,0.7117909,0.71176213,0.711627
20,0.8781571,0.84610415,0.8395775,0.8391199,0.83861965,0.8355527,0.83419925,0.8341797,0.8341748,0.8332118,0.8303753,0.8302329,0.8267999,0.8255468,0.8254822
21,0.87867874,0.8746918,0.8702733,0.8700126,0.86731726,0.8649641,0.8627195,0.860424,0.86021686,0.8549235,0.85483426,0.8535304,0.85305786,0.85100514,0.84932303
22,0.87423885,0.8613415,0.85260844,0.84881306,0.8475916,0.84492546,0.8447558,0.84148985,0.83138895,0.8308196,0.83079785,0.8305958,0.82753295,0.82513785,0.82437944
23,0.8796649,0.8600267,0.8600063,0.8595029,0.8584037,0.8570345,0.8553244,0.85379195,0.8522523,0.8465916,0.84173185,0.8369062,0.8360731,0.83592427,0.8354152
24,0.6543644,0.62028575,0.6184299,0.616286,0.6157019,0.6125967,0.6122175,0.6091223,0.6076378,0.6043443,0.6041274,0.6034811,0.5995079,0.59665716,0.5965386
25,0.8827266,0.8732205,0.8700405,0.85844207,0.85353035,0.852899,0.852727,0.85240585,0.84611374,0.84585476,0.84476244,0.84434664,0.843503,0.8424909,0.8418684
26,0.85410476,0.850577,0.84922266,0.84808576,0.84606135,0.8426636,0.8421942,0.8420437,0.84041065,0.8400109,0.8399266,0.83894813,0.83705866,0.83262455,0.83245355
27,0.69063467,0.6886639,0.6570285,0.6566686,0.65588206,0.654681,0.6531719,0.6481898,0.64723766,0.6466461,0.64590406,0.645721,0.6448581,0.641261,0.6401233
28,0.6817572,0.67943835,0.6772229,0.67350584,0.66972804,0.6650871,0.6647395,0.66243696,0.6617462,0.655285,0.6527614,0.6526834,0.65047497,0.64831233,0.6473363
