,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.6078087,0.604964,0.5979534,0.5966076,0.5938923,0.576005,0.5718737,0.5701941,0.5670503,0.56693006,0.5615154,0.56074595,0.55747896,0.5567135,0.5529131
1,0.88258207,0.8409512,0.8301207,0.81986666,0.8194762,0.806989,0.80494714,0.8024346,0.7952738,0.7937505,0.7924641,0.79139924,0.790734,0.7890222,0.7879095
2,0.49321374,0.4912622,0.48804748,0.47191447,0.46331173,0.45686314,0.43989617,0.4397499,0.43924516,0.43849665,0.43219358,0.43124366,0.42341605,0.41967952,0.41747436
3,0.5174326,0.5065885,0.50147307,0.49962336,0.49919322,0.47681326,0.47275457,0.46891695,0.4678598,0.46567625,0.45706224,0.45204598,0.4450859,0.4402755,0.4389515
4,0.700525,0.6765385,0.6431437,0.61324286,0.58896875,0.5855841,0.57962346,0.57698655,0.57053953,0.5668208,0.5605683,0.5573506,0.5557206,0.5548066,0.5446411
5,0.58006614,0.5773334,0.5592547,0.55371845,0.544746,0.5377306,0.5333066,0.5317844,0.51778245,0.5108559,0.5090155,0.508524,0.50763726,0.5062408,0.5049366
6,0.3895928,0.34957048,0.3415809,0.33967704,0.3376041,0.33582786,0.33258048,0.33022413,0.3293929,0.32449266,0.30768484,0.30016503,0.29608914,0.29598355,0.29053596
7,0.6283541,0.5926698,0.5811667,0.57811636,0.5768842,0.5682959,0.559911,0.5592941,0.5572714,0.55069906,0.54664624,0.5449718,0.5434768,0.5386302,0.53579915
8,0.6243281,0.60590327,0.5983054,0.58110195,0.57173955,0.5690838,0.56567514,0.56510705,0.5638472,0.5593423,0.5521954,0.55128545,0.54420584,0.5384019,0.53620803
9,0.6382453,0.52289873,0.5032271,0.5007909,0.4914135,0.49108353,0.4873323,0.48485535,0.4828802,0.48029807,0.4732149,0.4729602,0.47293478,0.4714788,0.4706902
10,0.7071728,0.7007647,0.68128514,0.65330917,0.64909095,0.64670086,0.6452143,0.6158934,0.60509,0.5983137,0.58408564,0.5745055,0.55977374,0.5579286,0.5574298
11,0.70377034,0.68911904,0.6802729,0.6643961,0.66400677,0.6623877,0.6621763,0.6580039,0.6501321,0.64970404,0.6471335,0.64329505,0.63773215,0.63675666,0.62923294
12,0.72221076,0.6962521,0.6536073,0.6527372,0.63373566,0.6214193,0.6145697,0.60958123,0.596449,0.58901083,0.58511907,0.5843769,0.581714,0.579816,0.57524353
13,0.71170384,0.6410444,0.63240486,0.62918866,0.6252332,0.60986495,0.6034373,0.6009721,0.6000633,0.599832,0.5993014,0.5953193,0.5911995,0.5890583,0.58901554
14,0.7945683,0.71072376,0.6794005,0.6770161,0.6597492,0.6552365,0.6340888,0.62609375,0.57828903,0.56085765,0.5534822,0.5490379,0.5488669,0.5460513,0.5360946
15,0.47922006,0.47626582,0.4715266,0.46735397,0.45848322,0.455239,0.4549969,0.45471776,0.45278206,0.45255437,0.4487077,0.4438152,0.44338444,0.44291797,0.44270638
16,0.62461877,0.6075691,0.57891554,0.5576173,0.54654515,0.54508984,0.54323447,0.5397089,0.5159583,0.51586616,0.51552004,0.511379,0.5050776,0.50433975,0.5027044
17,0.41406456,0.41363347,0.40991277,0.40906268,0.40829977,0.40625003,0.40578076,0.4012377,0.40090573,0.4005005,0.3982811,0.396993,0.39643258,0.39012158,0.38892213
18,0.5499143,0.518488,0.4884445,0.4883098,0.48796287,0.487105,0.48165208,0.47876254,0.47678,0.47454405,0.47170356,0.47161737,0.4697282,0.46631306,0.46630067
19,0.5532728,0.5420635,0.5340814,0.50189924,0.50054646,0.49717623,0.47474146,0.47136456,0.46716398,0.46019706,0.45599285,0.4559589,0.45126954,0.45086384,0.44946533
20,0.603786,0.5818086,0.56746733,0.562143,0.558593,0.5463474,0.54223305,0.5226553,0.5224276,0.5216705,0.5183577,0.5152484,0.51489776,0.51402766,0.50929207
21,0.36161992,0.35240197,0.3514253,0.3497916,0.34835744,0.34366497,0.32413962,0.31518543,0.31313384,0.31060138,0.30918446,0.30762824,0.30485025,0.3004472,0.29833826
22,0.53776586,0.47091767,0.44409826,0.43903947,0.43888125,0.43719953,0.41585457,0.40165865,0.40049988,0.39868802,0.39474702,0.39073065,0.389663,0.38898298,0.38428682
23,0.55888236,0.5296009,0.52531517,0.5136882,0.5088377,0.4749186,0.46956715,0.460566,0.45689023,0.4556557,0.45229325,0.4502717,0.447511,0.4425248,0.44163212
24,0.6672738,0.6095194,0.56685835,0.55390465,0.53419906,0.50155324,0.49830085,0.49554512,0.48327532,0.48244584,0.46413594,0.4613211,0.4584359,0.45480675,0.44945294
25,0.5480463,0.54328746,0.5254552,0.52473116,0.52449507,0.51670015,0.5116935,0.5065154,0.5052629,0.5026621,0.50099975,0.50028795,0.49908435,0.4989584,0.4936738
26,0.63654804,0.5420635,0.41380548,0.40541378,0.4029016,0.3789283,0.36766377,0.36686864,0.36548683,0.36278507,0.3611985,0.35769308,0.35490835,0.3478211,0.34314048
27,0.50243247,0.47818813,0.4555692,0.4509082,0.4491509,0.43316635,0.40343973,0.3967648,0.39266562,0.38005033,0.3787265,0.37737507,0.3766179,0.3758559,0.37559065
28,0.5376496,0.52893203,0.5172915,0.5062761,0.5045441,0.4959968,0.4903281,0.47044915,0.46862713,0.4674971,0.46602717,0.46575314,0.46429318,0.46322915,0.46233913
29,0.63654804,0.39415392,0.38295886,0.35426104,0.35154283,0.34703684,0.3393377,0.334908,0.3342222,0.33247668,0.33244336,0.32475105,0.32414123,0.3238623,0.32244182
30,0.57167274,0.56702834,0.5643019,0.5627919,0.55846983,0.5575949,0.55580974,0.5516079,0.5504319,0.54558516,0.5434574,0.5334584,0.53212035,0.53203255,0.5312574
31,0.70733577,0.69509494,0.688537,0.6862905,0.67893726,0.6506126,0.64881325,0.6461587,0.6444941,0.6285107,0.6255886,0.62322605,0.6113681,0.61050415,0.60160404
32,0.5800752,0.5725043,0.563678,0.5628864,0.5614933,0.55238724,0.5520366,0.55061555,0.54826134,0.54819864,0.547809,0.5459705,0.54477525,0.5439513,0.5422762
33,0.45084125,0.4172079,0.39121568,0.3846075,0.38416266,0.38038248,0.37094608,0.36751387,0.36689407,0.36253422,0.35967302,0.3596052,0.35451934,0.34754217,0.34127444
34,0.6689954,0.6277936,0.6189879,0.5947866,0.58798623,0.5874961,0.58136183,0.575693,0.5718204,0.5654971,0.56241024,0.56236553,0.5620529,0.56064874,0.5570637
35,0.6061922,0.5692141,0.55585575,0.5476909,0.5092857,0.4980293,0.49720353,0.48348364,0.48099315,0.47578397,0.46944025,0.46100557,0.46012762,0.45609072,0.45574176
36,0.50299877,0.50184524,0.49712622,0.49363336,0.4935987,0.48441586,0.48089617,0.47701105,0.45982596,0.45770353,0.4565875,0.45514578,0.45509902,0.45262608,0.45011148
37,0.6500987,0.6089112,0.5830987,0.56990606,0.56487346,0.5548716,0.55166084,0.5446938,0.5422049,0.54211104,0.53122103,0.52841073,0.52789384,0.5237815,0.518975
38,0.603447,0.5850995,0.55312353,0.5416754,0.52393913,0.5041479,0.48959073,0.48680177,0.4707978,0.46408415,0.43798417,0.43707255,0.4329847,0.43195453,0.43146628
39,0.5633729,0.5546872,0.4957553,0.49437746,0.4926403,0.48341873,0.4827694,0.47895828,0.47706872,0.47697887,0.47334826,0.47085962,0.47015068,0.46465135,0.46333522
40,0.49077106,0.4892771,0.48681885,0.46630228,0.46238717,0.4583359,0.45582092,0.45399147,0.44950494,0.4489368,0.44729832,0.44610327,0.44409308,0.44379562,0.44321758
41,0.58750486,0.5794981,0.5584157,0.49992123,0.4878375,0.4871043,0.47416905,0.47122818,0.4675915,0.46598879,0.4635417,0.46292222,0.460225,0.45736402,0.4566977
42,0.4664339,0.44417483,0.42863473,0.42664096,0.41703174,0.41631436,0.4090355,0.40656662,0.38668042,0.38310644,0.37612173,0.3566184,0.3560324,0.35589516,0.35588878
43,0.6852968,0.6840757,0.67808896,0.66122395,0.64693075,0.6468917,0.64481837,0.64479256,0.6365114,0.63572955,0.63093036,0.63091844,0.62854195,0.6228053,0.6221512
44,0.4760147,0.47298923,0.45287368,0.4329762,0.42881194,0.42070463,0.41510245,0.41478786,0.4072788,0.40548244,0.40421352,0.3973113,0.3941638,0.38718152,0.38657525
45,0.6948821,0.6884059,0.68737775,0.6860951,0.6795496,0.6791987,0.6788228,0.6760693,0.6743802,0.67130405,0.6712254,0.6643073,0.66200507,0.6589249,0.657125
46,0.5928952,0.5781097,0.5778102,0.56925374,0.55822223,0.55356103,0.5525938,0.5525301,0.54724216,0.5373877,0.5371946,0.5370252,0.5347001,0.53345186,0.5316111
47,0.8616213,0.8080609,0.78789055,0.7436213,0.6744163,0.66455305,0.6597234,0.65676594,0.65134025,0.6479493,0.64384633,0.63593024,0.6260551,0.62375,0.62268424
48,0.75641334,0.74371946,0.7238108,0.72153354,0.7168324,0.7061344,0.7039727,0.69293237,0.6714873,0.66418105,0.6535654,0.63069224,0.6197262,0.61727506,0.6103704
49,0.67085105,0.6706582,0.6653974,0.66401714,0.6594467,0.6533957,0.6457103,0.6417835,0.64024246,0.6348072,0.6344862,0.62849855,0.61771053,0.6163783,0.6162673
50,0.68131125,0.6762785,0.6733853,0.65195376,0.6182521,0.60724777,0.59860903,0.5934082,0.57276666,0.57274175,0.5705539,0.5686787,0.5611448,0.55524886,0.5528284
51,0.38810053,0.37884572,0.37850526,0.3756309,0.36800697,0.36144412,0.36030805,0.3589823,0.35840872,0.35747054,0.35485816,0.35172766,0.3513025,0.3505402,0.35028616
52,0.42686585,0.3810218,0.3627922,0.36043403,0.35725597,0.35650104,0.3551669,0.3526565,0.3238388,0.32046497,0.31947556,0.31244105,0.31170362,0.3111687,0.31086248
53,0.44492817,0.42660862,0.41825724,0.4107312,0.4045811,0.40401566,0.40130076,0.40041313,0.3920033,0.38768306,0.38743097,0.38670117,0.38640964,0.37968996,0.37919405
54,0.63084596,0.6223061,0.6134382,0.60260874,0.58909917,0.58767533,0.58412176,0.5796914,0.57896316,0.5770394,0.5768302,0.57654583,0.57296526,0.5696423,0.56796855
55,0.68213105,0.5715224,0.5670358,0.56133914,0.550539,0.545445,0.54037625,0.5267248,0.51976734,0.5184878,0.5147428,0.51085824,0.510817,0.50991875,0.507975
56,0.69578403,0.68987495,0.6630966,0.6612534,0.6559457,0.6548774,0.64688706,0.64298683,0.6421392,0.6387252,0.63731706,0.6364068,0.63395333,0.6292247,0.6290677
57,0.7420543,0.7051435,0.6477519,0.64077836,0.6402048,0.63178086,0.6235242,0.6164715,0.6153947,0.6078175,0.60767925,0.607036,0.59805846,0.59710824,0.59697133
58,0.4336873,0.3831809,0.3782526,0.37652168,0.37623054,0.3729442,0.37271145,0.3716423,0.36989963,0.3671623,0.36685008,0.3663308,0.36250922,0.3614791,0.3611004
59,0.6465399,0.5712232,0.5351997,0.5210012,0.51233023,0.5051175,0.49770516,0.4965618,0.49255314,0.4917197,0.48109496,0.47589266,0.4712053,0.4682794,0.46814728
60,0.7107559,0.5574613,0.5468696,0.5216036,0.5103996,0.50950056,0.49594593,0.49108064,0.48993802,0.48965785,0.48308098,0.48205915,0.48062116,0.479425,0.47664386
61,0.66101575,0.61670965,0.61552167,0.6108346,0.6001598,0.58127564,0.57012486,0.56753224,0.5518244,0.55060214,0.5496436,0.547247,0.54466844,0.5407732,0.53778696
62,0.46733308,0.46221218,0.4562383,0.4546397,0.447526,0.43409598,0.43054566,0.4280971,0.41891095,0.4151448,0.389819,0.3868098,0.386648,0.38589483,0.3850812
63,0.68478405,0.6743651,0.6671809,0.6541774,0.65200746,0.65156996,0.6129015,0.6118707,0.6089204,0.6084112,0.6044986,0.60233134,0.6020963,0.59609765,0.58978444
64,0.6349335,0.60326403,0.58502305,0.577481,0.5771264,0.5753854,0.573137,0.57267964,0.5715222,0.56476694,0.5635902,0.56317574,0.5628086,0.5626198,0.5616783
65,0.6229112,0.58898884,0.58828753,0.57582605,0.57302886,0.56412995,0.5578858,0.5548222,0.5537602,0.542544,0.5403474,0.5377019,0.5372792,0.5372685,0.53645414
66,0.5615967,0.5561019,0.55094033,0.5447647,0.54055387,0.53827816,0.5350717,0.52737474,0.5253906,0.5249137,0.52148145,0.5188989,0.5137707,0.5132443,0.51085156
67,0.55055994,0.5489109,0.53947604,0.53492385,0.5347327,0.5282784,0.52784723,0.5273168,0.52715206,0.5251812,0.5169368,0.51601565,0.5133432,0.51326525,0.5114685
68,0.47585413,0.47585025,0.47584116,0.4687835,0.45911622,0.44350937,0.41841066,0.41426376,0.40907225,0.40718925,0.40682027,0.40263808,0.4012044,0.3995799,0.39953527
69,0.57566804,0.5457265,0.544556,0.53349346,0.5255244,0.5217254,0.52170753,0.5210823,0.519898,0.5173838,0.51503575,0.51277715,0.5117572,0.5069672,0.50624764
70,0.5109567,0.4990945,0.49828705,0.4745697,0.46819347,0.4665944,0.466471,0.45806268,0.44705454,0.44238245,0.42535722,0.4222698,0.4136,0.41219395,0.40878534
71,0.61786777,0.5855807,0.5684476,0.5585612,0.558449,0.5569195,0.55238426,0.5467918,0.54535925,0.5442951,0.5430427,0.53532946,0.5348963,0.53437775,0.53069466
72,0.805626,0.76134294,0.7518032,0.7132074,0.67963845,0.65912217,0.62789315,0.62740976,0.62655485,0.624485,0.62253,0.62224513,0.62157625,0.6201969,0.61816823
73,0.6262671,0.60496676,0.59371,0.59146464,0.58594877,0.57387084,0.5736682,0.5722485,0.56954134,0.5694409,0.56941146,0.5684072,0.56641626,0.56591713,0.5622452
74,0.9078087,0.8966273,0.89628696,0.8904157,0.88970435,0.8880678,0.8874831,0.8828716,0.87911433,0.8780187,0.87708557,0.872986,0.87179154,0.8716853,0.8715275
75,0.7622169,0.75854313,0.7581357,0.7558742,0.74456453,0.74356365,0.742326,0.73840636,0.73157,0.7188679,0.7183097,0.7174663,0.7171961,0.71650594,0.7152069
76,0.72487545,0.7150904,0.70349234,0.7004193,0.6855264,0.67919,0.67432296,0.6740372,0.67126936,0.66616946,0.66267985,0.6611338,0.6599989,0.65581024,0.6546299
77,0.69776154,0.676486,0.67560625,0.6517658,0.63366383,0.63089615,0.62458247,0.6236329,0.6214286,0.6192463,0.6174932,0.6169201,0.6161559,0.6156125,0.6115498
78,0.5006512,0.50030196,0.49367824,0.4920722,0.48660353,0.48589292,0.48507658,0.47836405,0.4776762,0.47329837,0.4712729,0.4710334,0.47048455,0.46713313,0.46680245
79,0.4794488,0.4758727,0.44892603,0.4272674,0.42623258,0.4207705,0.412044,0.40967837,0.40939206,0.40929082,0.40456328,0.40346313,0.40332818,0.40316847,0.40079832
80,0.56286955,0.521936,0.48510066,0.48488703,0.4776575,0.47398895,0.45796105,0.45687777,0.45561984,0.45309874,0.451065,0.44375312,0.4431846,0.44204417,0.4415703
81,0.5676294,0.5606595,0.50315756,0.5016598,0.4887817,0.48532405,0.48162252,0.47945702,0.47305325,0.47206905,0.46984467,0.4618892,0.46155405,0.4589193,0.45669773
82,0.59683704,0.5747562,0.5617892,0.55471796,0.5492239,0.537443,0.5286471,0.52859306,0.5241608,0.5212496,0.5159362,0.51041263,0.50914806,0.50908685,0.50653577
83,0.4304796,0.42806152,0.42239365,0.41054952,0.40671635,0.4010758,0.39491507,0.39403805,0.38807297,0.37861028,0.37717882,0.37284255,0.37270656,0.3723472,0.37133142
84,0.47410363,0.465608,0.45053983,0.44981974,0.44271314,0.4366601,0.4193307,0.4113411,0.40947026,0.40787387,0.4050734,0.40475765,0.4043244,0.40408394,0.40381485
85,0.7279771,0.6877647,0.68321264,0.6770239,0.66504383,0.65326864,0.6501426,0.6479811,0.641182,0.63452154,0.62281424,0.62269825,0.61996,0.6182536,0.6176411
86,0.51814955,0.5125729,0.5071315,0.50678074,0.5054317,0.50376946,0.5014786,0.49821368,0.49690235,0.4921311,0.48881322,0.48514038,0.47370723,0.47189417,0.47183093
87,0.6483621,0.6298762,0.6205581,0.60625935,0.59782565,0.59285015,0.5892778,0.5885515,0.58613485,0.5844941,0.58396345,0.5798185,0.57935643,0.57872355,0.5756867
88,0.52928877,0.52248275,0.5217598,0.5213298,0.5203854,0.5187748,0.50209755,0.4915385,0.4904994,0.489826,0.48867396,0.48852223,0.48806086,0.48713008,0.48649803
89,0.6355245,0.62133425,0.5792259,0.5709933,0.5493455,0.5341637,0.52330625,0.51828915,0.51353186,0.51122826,0.49817076,0.49658188,0.49220064,0.48964593,0.48929673
90,0.6505011,0.600866,0.5887421,0.56331307,0.5592057,0.5478351,0.54475844,0.5427746,0.51813513,0.51795155,0.517903,0.5162978,0.51342833,0.51079845,0.51003945
91,0.74680215,0.72587776,0.6826117,0.64031374,0.61184156,0.60902363,0.6065217,0.6032702,0.59859073,0.573736,0.5730932,0.5678461,0.5599594,0.5595917,0.5542348
92,0.6206407,0.6041964,0.5914857,0.5852009,0.58084995,0.5790739,0.5778731,0.5739748,0.56770295,0.56604713,0.56589544,0.5647746,0.56431305,0.56086916,0.55590177
93,0.37081426,0.3659235,0.34805325,0.33539304,0.33381957,0.3329749,0.3318836,0.33014467,0.3300601,0.32940304,0.3284131,0.32745102,0.32586125,0.32485035,0.32459024
94,0.5582864,0.5484471,0.5368146,0.5358765,0.53396714,0.5255878,0.52528286,0.5152055,0.51436645,0.5141622,0.51145464,0.5054774,0.5032959,0.5000245,0.49821863
95,0.565529,0.4821868,0.48061448,0.4701743,0.46933475,0.46648002,0.46532658,0.46335918,0.46173057,0.46121195,0.45984387,0.45889133,0.45386744,0.45379686,0.4535921
96,0.6328276,0.61676764,0.5995801,0.5885725,0.5741655,0.5731043,0.5622767,0.561234,0.55951184,0.558777,0.5582352,0.5556347,0.5544979,0.55049455,0.5478732
97,0.63583183,0.5920398,0.56679344,0.5566635,0.55432826,0.52686393,0.5242253,0.51327366,0.5011121,0.49729064,0.4915872,0.48877627,0.48841065,0.484193,0.4777335
98,0.62628627,0.5949733,0.5844419,0.5764809,0.5713221,0.56640375,0.5640522,0.56024635,0.5523626,0.5457976,0.5456797,0.5402655,0.53698605,0.5336194,0.53109944
99,0.8030951,0.78991693,0.78954154,0.7873224,0.7868733,0.7849979,0.7844909,0.7822896,0.77781975,0.7747839,0.77294034,0.7705966,0.7659804,0.76475954,0.76351106
100,0.82230383,0.7908889,0.7477828,0.7452025,0.7411324,0.7402589,0.7393866,0.7335726,0.7322072,0.7289343,0.72891104,0.72481203,0.723689,0.71853703,0.7170859
101,0.70169866,0.6683833,0.61189485,0.59340286,0.57551974,0.5643236,0.56267303,0.55873764,0.5521599,0.55153227,0.5502117,0.5376869,0.5357732,0.5352869,0.5262995
102,0.56907254,0.5623942,0.5600708,0.55506176,0.5503461,0.5483887,0.5475707,0.54317105,0.541571,0.5381645,0.5327173,0.5315234,0.53022736,0.52838343,0.52241343
103,0.5344113,0.5237492,0.51568925,0.5116779,0.510937,0.51004684,0.5094759,0.5093106,0.50625235,0.5035737,0.503522,0.50351644,0.50331,0.50216424,0.49436358
104,0.80780154,0.74588406,0.738931,0.7231448,0.7217941,0.7206712,0.70322347,0.68434185,0.6819969,0.67973256,0.6755306,0.67540354,0.6745589,0.6735722,0.6711166
105,0.6975369,0.63768184,0.6358062,0.61570936,0.6141881,0.6109943,0.61089337,0.6065767,0.6061557,0.6060315,0.6019084,0.60183054,0.5994795,0.58918434,0.58188516
106,0.7064082,0.6791083,0.660179,0.6442923,0.62655485,0.61870176,0.6129388,0.60970163,0.6042124,0.6008342,0.59843814,0.58587164,0.58430046,0.5833637,0.5809043
107,0.5692121,0.5508487,0.5427761,0.5395398,0.5208027,0.5058734,0.5046601,0.49685025,0.4929177,0.48894158,0.47824305,0.47659186,0.4749391,0.4741141,0.46216372
108,0.5422872,0.51013684,0.5098902,0.4969626,0.49183655,0.4810838,0.48107815,0.48036996,0.47851244,0.47826,0.4744428,0.47129276,0.4697977,0.46862388,0.46635315
109,0.5942566,0.5171034,0.5119601,0.49042144,0.48822457,0.48384562,0.4825955,0.4757593,0.47284043,0.47247952,0.46971837,0.46920052,0.46837372,0.46723327,0.46613032
110,0.724064,0.67031336,0.6695036,0.6654173,0.6605765,0.66050583,0.65191317,0.6471209,0.6359626,0.6205799,0.6191705,0.60815644,0.5997919,0.58784235,0.5868402
111,0.7281766,0.7259595,0.6928749,0.69171435,0.66401076,0.6582802,0.6572447,0.65640736,0.65553164,0.64864105,0.64746696,0.643509,0.64330286,0.64222085,0.640866
112,0.4393718,0.39519626,0.38149524,0.37133756,0.364963,0.3633404,0.3619096,0.3606801,0.35047418,0.34963748,0.34833932,0.3466346,0.34493205,0.34136257,0.34116608
113,0.7630287,0.74682534,0.7348194,0.72837925,0.72543484,0.71684855,0.7147581,0.71099895,0.7073094,0.7038447,0.70326626,0.7019983,0.69594103,0.6949459,0.69356626
114,0.60509586,0.5853054,0.56853724,0.5623866,0.5595434,0.5515648,0.54805285,0.547656,0.54745513,0.5423217,0.5391654,0.5381368,0.5367958,0.5346018,0.53208107
115,0.6401706,0.35977334,0.3426078,0.33494353,0.3348965,0.3303794,0.32870024,0.3088085,0.30818567,0.30772355,0.30573305,0.3036082,0.30049178,0.29907405,0.29329792
116,0.7531374,0.7523057,0.67841095,0.65884894,0.657131,0.65046114,0.6466123,0.6454371,0.64492214,0.6432698,0.6425408,0.6345696,0.6260791,0.6232153,0.61958313
117,0.51121277,0.48779073,0.48685572,0.47318953,0.4722812,0.4675086,0.46749538,0.46734503,0.45751086,0.44609693,0.4450416,0.44121015,0.43964007,0.42710495,0.4246398
118,0.41349617,0.3912639,0.3794262,0.3723885,0.36652872,0.36100253,0.35798123,0.35699654,0.35552236,0.35548383,0.34305197,0.3407559,0.34027854,0.33994636,0.33950743
119,0.37914023,0.37707108,0.37173316,0.3676329,0.35643736,0.34859577,0.3449857,0.33817786,0.33691278,0.33212683,0.33037525,0.3298416,0.3291978,0.32898468,0.3277662
120,0.7039078,0.6823244,0.6754496,0.67243344,0.66424733,0.6639483,0.6629487,0.66170645,0.6578448,0.65645474,0.6518487,0.6501805,0.64911854,0.64836204,0.6390504
121,0.59152323,0.5915061,0.56428313,0.55712676,0.539023,0.53463954,0.5282851,0.52812004,0.5244236,0.524244,0.5189933,0.50954545,0.50459296,0.5022197,0.50117
122,0.6384808,0.6241635,0.6205244,0.6025615,0.59319067,0.58440924,0.5716759,0.56797576,0.54414034,0.54327714,0.5406469,0.5350454,0.53396195,0.5298964,0.5265237
123,0.67967886,0.53991616,0.46674615,0.4333229,0.4213092,0.42048982,0.41908872,0.4088761,0.40806305,0.40674517,0.40329623,0.40254447,0.39578676,0.3953039,0.39494693
124,0.6014929,0.5826256,0.5791134,0.57494986,0.5633074,0.56177604,0.5590304,0.5536828,0.55276185,0.54946566,0.54771084,0.5470239,0.5423726,0.5401114,0.5362784
125,0.5510286,0.44903022,0.44178197,0.4323937,0.4269411,0.4097703,0.40801486,0.39779466,0.38952252,0.38311547,0.37562034,0.3745621,0.3656988,0.3641617,0.36306277
126,0.67967886,0.54435635,0.54035604,0.49544778,0.48852223,0.47707027,0.4703868,0.46889007,0.46655372,0.456858,0.4566517,0.45176888,0.45121413,0.45007625,0.44919944
127,0.540356,0.53991616,0.52535146,0.46485668,0.4546332,0.45159575,0.44162363,0.43934992,0.43799284,0.43601567,0.43392652,0.43383434,0.43316457,0.43231758,0.43058547
128,0.60643977,0.58611864,0.58491737,0.5848559,0.5805303,0.57715154,0.57509553,0.5677402,0.5651624,0.5626307,0.5582211,0.5547058,0.5545726,0.55417794,0.5533811
129,0.6742783,0.6018455,0.58807063,0.5834613,0.58328915,0.5831939,0.57467216,0.55590206,0.539926,0.5391145,0.536563,0.53079957,0.52999234,0.5239728,0.5158439
130,0.6667306,0.6573057,0.6552142,0.6512249,0.6510814,0.6509861,0.64492726,0.63974255,0.6317717,0.6317158,0.6277557,0.62724435,0.62625086,0.6248061,0.6237192
131,0.7002787,0.6959411,0.6930032,0.68996906,0.6895118,0.6865332,0.68528724,0.68519884,0.6847941,0.68121094,0.6795496,0.67598355,0.67426425,0.6678291,0.6667112
132,0.5695497,0.56149393,0.5548742,0.55337346,0.5523005,0.54969686,0.54833674,0.54013354,0.54008937,0.53985983,0.53816295,0.5370819,0.5366468,0.53609407,0.53474027
133,0.6718145,0.5709241,0.53094524,0.5264631,0.5201943,0.5192447,0.51703894,0.5114752,0.5081126,0.5073824,0.5046468,0.5041505,0.5004858,0.4951987,0.4945151
