,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.4992999,0.47405297,0.45705938,0.45552376,0.45333493,0.45318663,0.4517228,0.44905436,0.44746807,0.44199875,0.44087166,0.43817577,0.43723246,0.43599448,0.4353107
1,0.8528431,0.83524543,0.83148944,0.82833326,0.82766676,0.8232352,0.82125205,0.8206845,0.8190946,0.8189965,0.81862015,0.81600595,0.81473094,0.8102183,0.80816185
2,0.45531294,0.42262402,0.4149822,0.41429192,0.40568158,0.3969877,0.38776928,0.38706946,0.38577622,0.37775126,0.37656257,0.37596592,0.37594816,0.37528387,0.36585364
3,0.6899463,0.6819013,0.6800046,0.6798712,0.6785293,0.67837673,0.6768722,0.6763599,0.6673818,0.66684043,0.6641725,0.66352797,0.66290903,0.6626233,0.6588895
4,0.5087021,0.50782424,0.5053901,0.5012619,0.4968161,0.4940051,0.45564917,0.4530291,0.4521351,0.44798005,0.44766593,0.443293,0.44272524,0.44253016,0.44127482
5,0.67083704,0.650403,0.6485855,0.64436424,0.64414865,0.6439482,0.64319026,0.6412493,0.63853955,0.63289064,0.6292581,0.6287668,0.6265804,0.6257939,0.62458485
6,0.61797374,0.6062532,0.6024008,0.5896336,0.58707434,0.5847293,0.5786591,0.5777467,0.57719314,0.5742607,0.5704843,0.56989235,0.5674167,0.56629324,0.56176585
7,0.7033046,0.69591665,0.66370994,0.6630458,0.660989,0.6526202,0.6445957,0.6437522,0.63945776,0.6392595,0.63857454,0.63674784,0.63630867,0.6353907,0.63298005
8,0.7263735,0.71057415,0.71044844,0.70926285,0.708684,0.70752954,0.70541966,0.7031725,0.7028527,0.7018581,0.6965341,0.6891545,0.6867352,0.6831568,0.68314666
9,0.8622693,0.83741015,0.8139772,0.8109099,0.8029509,0.8016202,0.80054104,0.79898155,0.7974228,0.7972648,0.7938947,0.7937334,0.79341614,0.7932669,0.7924609
10,0.72480977,0.7107511,0.7072965,0.6996915,0.6914165,0.6904256,0.6845444,0.6830015,0.67913336,0.67784363,0.6771969,0.67647326,0.67571974,0.675562,0.6754529
11,0.49903578,0.4984944,0.496673,0.49433458,0.48702988,0.48191425,0.4797656,0.47628406,0.46864983,0.46760762,0.4643757,0.46374813,0.46139088,0.45357433,0.4506557
12,0.54628,0.5419112,0.5416453,0.5334236,0.5279165,0.5152388,0.5135111,0.51232916,0.50496805,0.4988768,0.49761036,0.48427415,0.4779292,0.47736543,0.4773644
13,0.72374976,0.721489,0.68377686,0.6413817,0.6410647,0.6407539,0.6388486,0.6362681,0.6336071,0.6324981,0.6313304,0.6267708,0.6249697,0.6247519,0.6170615
14,0.7384839,0.73765486,0.73471135,0.7339274,0.72802496,0.7269024,0.7227076,0.7212209,0.7211594,0.7200133,0.71864176,0.71656984,0.715592,0.71418023,0.7140941
15,0.47136977,0.46526432,0.4594273,0.45809564,0.44971445,0.44869402,0.44580996,0.4415256,0.4394479,0.4379933,0.43549085,0.43433768,0.4331402,0.43226233,0.43179113
16,0.60529864,0.6006448,0.598776,0.56383336,0.5624327,0.5615909,0.55660295,0.5565565,0.5548209,0.5498456,0.5475602,0.54251117,0.54198605,0.5406269,0.53525996
17,0.6186277,0.61421925,0.594216,0.58400446,0.57533056,0.561656,0.5570285,0.5523624,0.5508023,0.5484594,0.5474724,0.54695195,0.5432447,0.54142755,0.53946984
18,0.65504175,0.64868146,0.64703965,0.63755435,0.63205814,0.6228668,0.6117438,0.61060673,0.6069646,0.59949756,0.5978928,0.59788674,0.5949623,0.59037507,0.59022903
19,0.7140132,0.6941366,0.68704176,0.6837766,0.6825622,0.68142784,0.6803621,0.6784409,0.67475957,0.67330045,0.67293495,0.67256045,0.6661151,0.6606385,0.6595097
20,0.59369516,0.58065784,0.5719007,0.5664612,0.56532377,0.56257176,0.55988246,0.5487077,0.5417595,0.5410542,0.5309978,0.52435726,0.521879,0.52039975,0.5195972
21,0.76660854,0.76357836,0.7511441,0.7493204,0.7490606,0.7457035,0.7453549,0.74377537,0.7428934,0.7406278,0.74042463,0.7367266,0.7351548,0.7326392,0.7322728
22,0.5310861,0.5137263,0.49513942,0.4706931,0.46521923,0.46474227,0.46435493,0.46032968,0.45596647,0.45463338,0.4512441,0.44850323,0.44699204,0.44220862,0.43895444
23,0.83734274,0.8205001,0.819247,0.8067105,0.80226004,0.7970006,0.78933835,0.7881883,0.7880893,0.787734,0.78537357,0.7807111,0.7724246,0.7719488,0.77170694
24,0.8285338,0.80296046,0.7912906,0.79050153,0.78491634,0.7841017,0.78163004,0.7813822,0.7795663,0.7792503,0.7786095,0.77714413,0.7755214,0.77492374,0.77428347
25,0.47492352,0.43619224,0.43398103,0.4277809,0.42477477,0.42213088,0.42103973,0.41960338,0.41802856,0.41684002,0.4133783,0.4132995,0.41053814,0.41002294,0.4073373
26,0.48457178,0.47179443,0.47019184,0.4631698,0.46138933,0.4611196,0.45754668,0.45208505,0.44808397,0.44767198,0.44594178,0.4402025,0.43292361,0.43088257,0.4298568
27,0.8093134,0.7933393,0.79292095,0.79218847,0.7883409,0.7861353,0.7852183,0.78479344,0.7844544,0.7808267,0.7758662,0.77491045,0.77233243,0.77128273,0.76965976
